TweetID,UserID,Gender
1304557005835730946-,2418048652-,male
1304556898184765440-,2418048652-,male
1304182954315440130-,2418048652-,male
1304182866939707397-,2418048652-,male
1304180429189263362-,2418048652-,male
1303713261964201989-,2418048652-,male
1303713208449077249-,2418048652-,male
1303659949407559680-,2418048652-,male
1303654580220301312-,2418048652-,male
1303654525132312578-,2418048652-,male
1303654508451500032-,2418048652-,male
1303649670066036737-,2418048652-,male
1303600371802279939-,2418048652-,male
1302966206056534026-,2418048652-,male
1302898331346182144-,2418048652-,male
1302898311058395142-,2418048652-,male
1302884430902710274-,2418048652-,male
1302882533760282625-,2418048652-,male
1302882214020100098-,2418048652-,male
1302882148060401664-,2418048652-,male
1301225735856816139-,2418048652-,male
1300546773535141893-,2418048652-,male
1300545794961965056-,2418048652-,male
1300545778151231488-,2418048652-,male
1300545749554532357-,2418048652-,male
1300545446427983872-,2418048652-,male
1300532478101336064-,2418048652-,male
1299297082017296385-,2418048652-,male
1298336376136650753-,2418048652-,male
1296657305354809350-,28706113-,male
1296657258177277954-,28706113-,male
1296656377478348801-,28706113-,male
1296653649238732802-,28706113-,male
1296653455302557697-,28706113-,male
1296653330576482306-,28706113-,male
1296612863558197254-,28706113-,male
1296603464831832065-,28706113-,male
1296596163450351621-,28706113-,male
1296595090622885888-,28706113-,male
1296594993398808583-,28706113-,male
1296594218937454593-,28706113-,male
1296594019468926976-,28706113-,male
1296440924441059334-,28706113-,male
1296437360389914625-,28706113-,male
1296436916351533062-,28706113-,male
1296436786391142401-,28706113-,male
1296361847692689408-,28706113-,male
1296351318186041344-,28706113-,male
1296339118054690816-,28706113-,male
1296338141658447873-,28706113-,male
1296315777751097344-,28706113-,male
1296293846708555776-,28706113-,male
1296290300185530368-,28706113-,male
1296288970800869377-,28706113-,male
1296286565422039040-,28706113-,male
1296286416742297600-,28706113-,male
1296285514887241728-,28706113-,male
1296285261282922497-,28706113-,male
1296284382546857986-,28706113-,male
1296272436007243778-,28706113-,male
1296222319615016967-,28706113-,male
1296196403040063493-,28706113-,male
1296171452849364994-,28706113-,male
1296171125957951490-,28706113-,male
1295928887394828288-,28706113-,male
1295928568225177600-,28706113-,male
1295926116943892486-,28706113-,male
1295925937452789760-,28706113-,male
1295925405363339264-,28706113-,male
1295925185296699392-,28706113-,male
1295923921037004807-,28706113-,male
1295923093328863236-,28706113-,male
1295819046378708992-,28706113-,male
1295819007757619202-,28706113-,male
1295635855370006529-,28706113-,male
1295635700881207296-,28706113-,male
1295635625740324866-,28706113-,male
1295634460533305345-,28706113-,male
1295634439884746755-,28706113-,male
1295634078302167040-,28706113-,male
1295631510381436928-,28706113-,male
1295629964646191106-,28706113-,male
1295629806286123008-,28706113-,male
1295629541730390016-,28706113-,male
1295627328668741635-,28706113-,male
1295627138314403841-,28706113-,male
1295627042835308544-,28706113-,male
1295522397538463744-,28706113-,male
1295522161596272642-,28706113-,male
1295521203998855169-,28706113-,male
1295521034758762496-,28706113-,male
1295518432344014851-,28706113-,male
1295517832608976897-,28706113-,male
1295455669060018177-,28706113-,male
1295453875797983233-,28706113-,male
1295450399281950722-,28706113-,male
1295450209187696644-,28706113-,male
1295450153323843584-,28706113-,male
1295444423770345472-,28706113-,male
1295444268828504064-,28706113-,male
1295278492708409344-,28706113-,male
1295207823480061952-,28706113-,male
1295207620480053248-,28706113-,male
1295169994742018049-,28706113-,male
1295169172297658369-,28706113-,male
1294905253276655619-,28706113-,male
1294879060896763904-,28706113-,male
1294831483220365319-,28706113-,male
1294831397824352256-,28706113-,male
1294830730762235905-,28706113-,male
1294781733167038464-,28706113-,male
1294781066352504834-,28706113-,male
1294780964317605890-,28706113-,male
1294766424041435136-,28706113-,male
1294759603679440897-,28706113-,male
1294756426053816321-,28706113-,male
1294703633397878787-,28706113-,male
1294553601654824960-,28706113-,male
1294553056223404032-,28706113-,male
1294552580971008001-,28706113-,male
1294552360954531840-,28706113-,male
1294552334912180225-,28706113-,male
1294552318311047168-,28706113-,male
1294552039687684096-,28706113-,male
1294551251821232129-,28706113-,male
1294390953474760706-,28706113-,male
1669568527458607105-,146951885-,male
1666981138743672832-,146951885-,male
1666027151152300032-,146951885-,male
1664766142185971712-,146951885-,male
1661858602892640258-,146951885-,male
1659701530415734784-,146951885-,male
1653943129748262912-,146951885-,male
1650189845329747969-,146951885-,male
1649992642749427713-,146951885-,male
1647075340827631621-,146951885-,male
1645604355352195072-,146951885-,male
1640893932862324736-,146951885-,male
1639353101713825807-,146951885-,male
1631500211813072897-,146951885-,male
1623869147443564546-,146951885-,male
1623859423125831682-,146951885-,male
1622611848867504128-,146951885-,male
1620185798627987458-,146951885-,male
1616592195250782211-,146951885-,male
1614067239698718720-,146951885-,male
1611506948368748546-,146951885-,male
1610972156929662982-,146951885-,male
1610418564627939331-,146951885-,male
1606794228901740546-,146951885-,male
1605783604843380736-,146951885-,male
1600126079364218880-,146951885-,male
1598505222619504641-,146951885-,male
1597375953105473536-,146951885-,male
1595800018002350080-,146951885-,male
1594814772133994513-,146951885-,male
1591521017654026242-,146951885-,male
1591316123349577728-,146951885-,male
1588399159295737856-,146951885-,male
1587655680562970624-,146951885-,male
1586553052215267329-,146951885-,male
1582493198752002048-,146951885-,male
1578625130422378497-,146951885-,male
1576803905216053249-,146951885-,male
1574172135471333380-,146951885-,male
1561556723030265857-,146951885-,male
1560539673541353473-,146951885-,male
1560539375175442432-,146951885-,male
1559472390052220928-,146951885-,male
1559468419895918593-,146951885-,male
1559109201577795584-,146951885-,male
1559107675119665152-,146951885-,male
1559039448595288065-,146951885-,male
1558992506544603136-,146951885-,male
1558828352257007616-,146951885-,male
1558254481413898242-,146951885-,male
1557598766949175297-,146951885-,male
1557597906231824384-,146951885-,male
1557588257038295040-,146951885-,male
1556293796186529794-,146951885-,male
1554706244480507905-,146951885-,male
1554704522118840322-,146951885-,male
1553640167168147456-,146951885-,male
1553585936604180481-,146951885-,male
1553211073104420864-,146951885-,male
1553083980504858624-,146951885-,male
1552479148098174976-,146951885-,male
1552478749903523842-,146951885-,male
1552294593877655554-,146951885-,male
1551720542956392450-,146951885-,male
1551356698245332992-,146951885-,male
1550244354010357762-,146951885-,male
1548188963097100289-,146951885-,male
1548142938978275335-,146951885-,male
1547771123705581568-,146951885-,male
1545622756426924032-,146951885-,male
1544892030538629120-,146951885-,male
1544506228721827840-,146951885-,male
1544380793757306882-,146951885-,male
1542880780900343808-,146951885-,male
1541077225096810499-,146951885-,male
1540749259988865025-,146951885-,male
1540702693848715264-,146951885-,male
1540690306273665025-,146951885-,male
1540689889422737408-,146951885-,male
1540556617174876165-,146951885-,male
1540552876094898176-,146951885-,male
1540552723401162753-,146951885-,male
1540552587325366272-,146951885-,male
1540551932590391296-,146951885-,male
1540539083206066177-,146951885-,male
1539974417924509696-,146951885-,male
1539282327699873792-,146951885-,male
1538561613128769547-,146951885-,male
1538522830895206402-,146951885-,male
1538023265460834308-,146951885-,male
1536905449081126912-,146951885-,male
1536746971964350465-,146951885-,male
1534984884137213952-,146951885-,male
1534652433967853572-,146951885-,male
1534517569666916352-,146951885-,male
1534515367258619906-,146951885-,male
1533304566036410369-,146951885-,male
1533289925805846530-,146951885-,male
1532933322556559360-,146951885-,male
1531458992429580290-,146951885-,male
1671576663967121408-,162005415-,male
1671576093969489920-,162005415-,male
1671561256140931076-,162005415-,male
1671275877605294080-,162005415-,male
1671205510694023173-,162005415-,male
1671205128345464835-,162005415-,male
1671191328695242752-,162005415-,male
1671191222692503553-,162005415-,male
1671049047879168000-,162005415-,male
1671036011306967040-,162005415-,male
1670897385206054912-,162005415-,male
1670887492348702743-,162005415-,male
1670524144553689090-,162005415-,male
1670523736213143554-,162005415-,male
1670499363557191681-,162005415-,male
1670498818503081984-,162005415-,male
1670140022119358467-,162005415-,male
1669937201692459008-,162005415-,male
1669936472542019585-,162005415-,male
1669209332251082752-,162005415-,male
1669076643531444225-,162005415-,male
1668957334939287557-,162005415-,male
1668717269935955969-,162005415-,male
1668717004901998593-,162005415-,male
1668494552016068609-,162005415-,male
1668256390224158721-,162005415-,male
1667993400795070467-,162005415-,male
1667953340313993216-,162005415-,male
1666765745462861825-,162005415-,male
1666188724454019073-,162005415-,male
1666187034916970496-,162005415-,male
1666135769277247503-,162005415-,male
1666118592155332618-,162005415-,male
1665437401290817536-,162005415-,male
1664941775755116545-,162005415-,male
1664897313859411970-,162005415-,male
1664846785603305480-,162005415-,male
1664630013948248065-,162005415-,male
1664629745529528321-,162005415-,male
1664555128211292162-,162005415-,male
1664555063203774464-,162005415-,male
1664554887072366592-,162005415-,male
1664509313266724864-,162005415-,male
1664508185216970753-,162005415-,male
1664356427463262208-,162005415-,male
1664352132152131585-,162005415-,male
1664324467437322245-,162005415-,male
1664212080784732160-,162005415-,male
1664186490635599872-,162005415-,male
1664176512067592197-,162005415-,male
1664126328218558466-,162005415-,male
1664008883495378945-,162005415-,male
1663965564769845260-,162005415-,male
1663964627464597505-,162005415-,male
1663962542115258372-,162005415-,male
1663838529003175936-,162005415-,male
1663836314171592704-,162005415-,male
1663820345998995456-,162005415-,male
1663559268111638532-,162005415-,male
1663558483101483011-,162005415-,male
1663266543696855042-,162005415-,male
1662395337783365632-,162005415-,male
1662347572441128960-,162005415-,male
1662344398418460672-,162005415-,male
1662012233927254016-,162005415-,male
1661989430440218624-,162005415-,male
1661988999437615108-,162005415-,male
1661980135984185345-,162005415-,male
1661974070903144453-,162005415-,male
1661973896524976130-,162005415-,male
1661947223456751616-,162005415-,male
1661821746947694598-,162005415-,male
1661821658460479488-,162005415-,male
1661692285879484416-,162005415-,male
1661654535738126337-,162005415-,male
1661643431939125250-,162005415-,male
1661584610977890304-,162005415-,male
1661468412466409474-,162005415-,male
1661444866260303877-,162005415-,male
1661444000656621576-,162005415-,male
1661443760893427743-,162005415-,male
1661325740997058562-,162005415-,male
1660708519975198733-,162005415-,male
1660601409337786368-,162005415-,male
1660601353763184640-,162005415-,male
1660528253457637380-,162005415-,male
1659992196139941894-,162005415-,male
1659977360681103360-,162005415-,male
1659894895622995968-,162005415-,male
1659851373960216577-,162005415-,male
1659850980295421952-,162005415-,male
1659266370939363356-,162005415-,male
1658890856911314944-,162005415-,male
1658520693359689728-,162005415-,male
1658520573725507602-,162005415-,male
1658426840283770881-,162005415-,male
1658426602009624576-,162005415-,male
1657007029720870912-,162005415-,male
1656971994280206336-,162005415-,male
1656896743173156865-,162005415-,male
1671444807883825153-,1137535646-,male
1671425925517578242-,1137535646-,male
1671425842088656899-,1137535646-,male
1671424953835720704-,1137535646-,male
1671282204641751043-,1137535646-,male
1671233282309263360-,1137535646-,male
1671211354823462912-,1137535646-,male
1671084079729754113-,1137535646-,male
1671083538043801600-,1137535646-,male
1671027053829951489-,1137535646-,male
1670487292836986880-,1137535646-,male
1669837123883782144-,1137535646-,male
1669594423330750466-,1137535646-,male
1669594182724485122-,1137535646-,male
1669557169065451520-,1137535646-,male
1669557156432207872-,1137535646-,male
1669557123758571521-,1137535646-,male
1669557084369854465-,1137535646-,male
1668718483461513216-,1137535646-,male
1668698534961639424-,1137535646-,male
1668472188373196800-,1137535646-,male
1667653494256566273-,1137535646-,male
1667652660592541696-,1137535646-,male
1667458476791205888-,1137535646-,male
1667372382116511745-,1137535646-,male
1667006093615312896-,1137535646-,male
1666990775790632960-,1137535646-,male
1666618833828974593-,1137535646-,male
1666618493293445120-,1137535646-,male
1666513342113153025-,1137535646-,male
1666044577911013376-,1137535646-,male
1665924106838245381-,1137535646-,male
1665899560844283906-,1137535646-,male
1665861464396034050-,1137535646-,male
1665860839511937025-,1137535646-,male
1665829038135611392-,1137535646-,male
1665824639808053249-,1137535646-,male
1665824384810876931-,1137535646-,male
1665726112197148673-,1137535646-,male
1665580360757919744-,1137535646-,male
1665565426447777794-,1137535646-,male
1665534261921710082-,1137535646-,male
1665395444829110275-,1137535646-,male
1665350051235872768-,1137535646-,male
1665349983393153024-,1137535646-,male
1665217602392670211-,1137535646-,male
1665198842143477762-,1137535646-,male
1665198451834130433-,1137535646-,male
1665125009034186752-,1137535646-,male
1665089521300516867-,1137535646-,male
1665089053287493632-,1137535646-,male
1664636447696060515-,1137535646-,male
1664536305794154497-,1137535646-,male
1664535762149462016-,1137535646-,male
1664457105389256705-,1137535646-,male
1664456853949136896-,1137535646-,male
1664456606871089152-,1137535646-,male
1664137345405419522-,1137535646-,male
1664128177948733442-,1137535646-,male
1664125968217415680-,1137535646-,male
1664096369089605634-,1137535646-,male
1664034858455416832-,1137535646-,male
1663376867838271489-,1137535646-,male
1663369524899631104-,1137535646-,male
1663346661534609408-,1137535646-,male
1660425425108205568-,1137535646-,male
1657519311983108099-,1137535646-,male
1657144990588612610-,1137535646-,male
1656899910229188610-,1137535646-,male
1656788288450228224-,1137535646-,male
1656787332287303680-,1137535646-,male
1656542902858960896-,1137535646-,male
1656540492241461248-,1137535646-,male
1656539723740119040-,1137535646-,male
1656539495267995648-,1137535646-,male
1656539300765503495-,1137535646-,male
1656523313009807360-,1137535646-,male
1656518214468390912-,1137535646-,male
1653948536357261312-,1137535646-,male
1650399461481525248-,1137535646-,male
1646305489305878528-,1137535646-,male
1638586696240631813-,1137535646-,male
1634077625210789889-,1137535646-,male
1630466805323149312-,1137535646-,male
1623848699389689856-,1137535646-,male
1620892778413850624-,1137535646-,male
1620628575341920257-,1137535646-,male
1620627763802837001-,1137535646-,male
1620269712214196224-,1137535646-,male
1616509344383905792-,1137535646-,male
1615513839734509570-,1137535646-,male
1615513811842392064-,1137535646-,male
1596402342324232195-,1137535646-,male
1586615655528386561-,1137535646-,male
1582203393140961280-,1137535646-,male
1557470657759305733-,1137535646-,male
1550355296660357120-,1137535646-,male
1547449639477067777-,1137535646-,male
1539824272025292802-,1137535646-,male
1538294514024062978-,1137535646-,male
1202729704307843072-,257669832-,male
1192467762561605633-,257669832-,male
1156267247490490373-,257669832-,male
1131695802672402434-,257669832-,male
1131608556279615489-,257669832-,male
1131593733982621697-,257669832-,male
1131328054456926210-,257669832-,male
1131309258472136704-,257669832-,male
1131212629664518144-,257669832-,male
1130898120739627008-,257669832-,male
1130584424880463874-,257669832-,male
1130584278696386562-,257669832-,male
1129405299960504321-,257669832-,male
1129065137493762048-,257669832-,male
1127987501329727488-,257669832-,male
1127957910796013568-,257669832-,male
1126252396773040129-,257669832-,male
1125789479376125953-,257669832-,male
1125533767219720195-,257669832-,male
1125532130430337029-,257669832-,male
1125458853389393927-,257669832-,male
1125438147234533381-,257669832-,male
1125423933736538112-,257669832-,male
1124441432943734785-,257669832-,male
1123984799989944325-,257669832-,male
1123646087582113792-,257669832-,male
1123645920376184833-,257669832-,male
1123620854980587521-,257669832-,male
1122925493538447360-,257669832-,male
1122887118311890944-,257669832-,male
1121522851457138696-,257669832-,male
1121507979826692097-,257669832-,male
1121443907420684288-,257669832-,male
1121179546303311876-,257669832-,male
1121071168826544131-,257669832-,male
1120744588203970565-,257669832-,male
1120715463489720323-,257669832-,male
1120426764310863872-,257669832-,male
1118260733928771590-,257669832-,male
1118247129456218112-,257669832-,male
1118200335607259139-,257669832-,male
1118166422998401029-,257669832-,male
1117809526609252352-,257669832-,male
1116723136299454464-,257669832-,male
1116722677924990976-,257669832-,male
1115677023807188993-,257669832-,male
1115327329251799041-,257669832-,male
1115277547691020289-,257669832-,male
1115277086003007488-,257669832-,male
1115276973092364293-,257669832-,male
1114192540700377088-,257669832-,male
1113203923039457280-,257669832-,male
1113203506054422528-,257669832-,male
1111655779235434501-,257669832-,male
1111323958631190528-,257669832-,male
1110602987020451842-,257669832-,male
1108417681236127744-,257669832-,male
1108133049563271168-,257669832-,male
1107661181752410112-,257669832-,male
1107660525062758400-,257669832-,male
1106570204044279808-,257669832-,male
1106260161084182531-,257669832-,male
1105962606689439744-,257669832-,male
1105525132808855552-,257669832-,male
1105524196166328322-,257669832-,male
1105492141227327489-,257669832-,male
1105128625337180160-,257669832-,male
1105128511671623681-,257669832-,male
1105127414374547457-,257669832-,male
1104038009572413444-,257669832-,male
1103053914298040321-,257669832-,male
1102951100532051974-,257669832-,male
1102590310914379776-,257669832-,male
1101547996800602113-,257669832-,male
1100421908946931712-,257669832-,male
1100054436137836549-,257669832-,male
1099051181790384128-,257669832-,male
1099032765402619910-,257669832-,male
1099032374816456710-,257669832-,male
1099011351127707648-,257669832-,male
1099003171932917761-,257669832-,male
1098997350771712002-,257669832-,male
1098995041861861378-,257669832-,male
1098993825417175045-,257669832-,male
1098981933160247297-,257669832-,male
1098594874323021825-,257669832-,male
1098591926494904324-,257669832-,male
1098345721835724801-,257669832-,male
1098345398962397185-,257669832-,male
1098345317190242305-,257669832-,male
1098281510187225088-,257669832-,male
1098281202883223553-,257669832-,male
1098252503592984576-,257669832-,male
1098242791568826369-,257669832-,male
1098240004629954560-,257669832-,male
1097900249266507776-,257669832-,male
1097885451816456193-,257669832-,male
1097879559977029634-,257669832-,male
1097878728175243264-,257669832-,male
1097876878248079361-,257669832-,male
1671610259981336576-,37309591-,male
1671597065493704704-,37309591-,male
1671593968750977025-,37309591-,male
1671592940290859010-,37309591-,male
1671588698847080449-,37309591-,male
1671588319870824448-,37309591-,male
1671588211829743653-,37309591-,male
1671587581832642560-,37309591-,male
1671587297031069708-,37309591-,male
1671587148292661269-,37309591-,male
1671585520269377536-,37309591-,male
1671572956638584838-,37309591-,male
1671569812449787916-,37309591-,male
1671568100137762820-,37309591-,male
1671555360539262978-,37309591-,male
1671554129829801984-,37309591-,male
1671551887252791297-,37309591-,male
1671545698641125378-,37309591-,male
1671543791252123651-,37309591-,male
1671542877317472256-,37309591-,male
1671542338231885825-,37309591-,male
1671526231924256775-,37309591-,male
1671525868840054785-,37309591-,male
1671525491440754689-,37309591-,male
1671520799759409152-,37309591-,male
1671506719552204801-,37309591-,male
1671506421094002692-,37309591-,male
1671505955098435584-,37309591-,male
1671505615061938180-,37309591-,male
1671505554815037440-,37309591-,male
1671501141962620931-,37309591-,male
1671499940571275264-,37309591-,male
1671496191866023937-,37309591-,male
1671494267296948225-,37309591-,male
1671487448411525120-,37309591-,male
1671331628386250753-,37309591-,male
1671324727938252802-,37309591-,male
1671324043062935553-,37309591-,male
1671323789089538048-,37309591-,male
1671323656482373632-,37309591-,male
1671323015903150081-,37309591-,male
1671322695454130176-,37309591-,male
1671264789753135104-,37309591-,male
1671264775437950976-,37309591-,male
1671184909069697025-,37309591-,male
1671182724193828865-,37309591-,male
1671161993901002758-,37309591-,male
1671160660749848582-,37309591-,male
1671158818749976579-,37309591-,male
1671157427109269504-,37309591-,male
1671148155323183104-,37309591-,male
1671141649202782208-,37309591-,male
1671139660314148865-,37309591-,male
1670973383033466880-,37309591-,male
1670970640411639809-,37309591-,male
1670969312763314176-,37309591-,male
1670955613608632320-,37309591-,male
1670921983708524544-,37309591-,male
1670921106088239104-,37309591-,male
1670892462838038530-,37309591-,male
1670891854668210177-,37309591-,male
1670887613345984518-,37309591-,male
1670885540516753414-,37309591-,male
1670864252473573390-,37309591-,male
1670859202439282705-,37309591-,male
1670856627107315715-,37309591-,male
1670855105992704002-,37309591-,male
1670854378805133333-,37309591-,male
1670841808748789772-,37309591-,male
1670841388152373258-,37309591-,male
1670829255268216833-,37309591-,male
1670827865078743041-,37309591-,male
1670827340463587331-,37309591-,male
1670813992443338752-,37309591-,male
1670813247228768257-,37309591-,male
1670811432080777216-,37309591-,male
1670793376747118593-,37309591-,male
1670789297325080577-,37309591-,male
1670784715714879491-,37309591-,male
1670782098527907841-,37309591-,male
1670780375302381569-,37309591-,male
1670780277163999233-,37309591-,male
1670566814190043138-,37309591-,male
1670552083978768385-,37309591-,male
1670543999193546752-,37309591-,male
1670532978718515207-,37309591-,male
1670528119202037764-,37309591-,male
1670527654959652865-,37309591-,male
1670527443235373058-,37309591-,male
1670523225283895298-,37309591-,male
1670522991292170245-,37309591-,male
1670514097845153792-,37309591-,male
1658475414011142144-,15566408-,male
1658114140714459136-,15566408-,male
1657387603337916423-,15566408-,male
1656663296727203842-,15566408-,male
1654530456895750144-,15566408-,male
1653417383011262468-,15566408-,male
1651590341810683905-,15566408-,male
1641464441081417729-,15566408-,male
1637818006662176771-,15566408-,male
1636423807345782784-,15566408-,male
1633906055158612000-,15566408-,male
1628153232953339904-,15566408-,male
1627746542592397330-,15566408-,male
1626582627171041280-,15566408-,male
1626235418395176961-,15566408-,male
1625814320566214660-,15566408-,male
1625480147901071360-,15566408-,male
1624726150122446854-,15566408-,male
1624363759316738048-,15566408-,male
1624001865615540227-,15566408-,male
1623639984468107265-,15566408-,male
1623277099158044672-,15566408-,male
1622913254803615744-,15566408-,male
1622658012056895489-,15566408-,male
1622657766706843648-,15566408-,male
1622657515266904064-,15566408-,male
1622657177843388416-,15566408-,male
1622657065305923588-,15566408-,male
1605990310139527168-,15566408-,male
740823814578245634-,15566408-,male
740726606537183232-,15566408-,male
740679921203175424-,15566408-,male
740631452795035649-,15566408-,male
740631451893260289-,15566408-,male
740579556617129984-,15566408-,male
740552254642491392-,15566408-,male
740552253300310018-,15566408-,male
740552252021039104-,15566408-,male
740526150154227712-,15566408-,male
740526149327933440-,15566408-,male
740526148438761472-,15566408-,male
740492349394944001-,15566408-,male
740466711095283712-,15566408-,male
740401351474155520-,15566408-,male
740379481269895170-,15566408-,male
740337284625489920-,15566408-,male
740337283816001536-,15566408-,male
740315805745717248-,15566408-,male
740291151941378048-,15566408-,male
740291151249342464-,15566408-,male
740266547206225920-,15566408-,male
740266546333810688-,15566408-,male
740266545591422976-,15566408-,male
740239905423425536-,15566408-,male
740239904655835136-,15566408-,male
740215418686558208-,15566408-,male
740215417667342338-,15566408-,male
740215416694276097-,15566408-,male
740215415578595332-,15566408-,male
740215414618103808-,15566408-,male
740139840893681665-,15566408-,male
740139840012832768-,15566408-,male
740091878247256065-,15566408-,male
740045235980361730-,15566408-,male
740021074532827136-,15566408-,male
739997781071257601-,15566408-,male
739974549932904448-,15566408-,male
739974548930494464-,15566408-,male
739901184912199680-,15566408-,male
739901183934881793-,15566408-,male
739872341467897856-,15566408-,male
739872340335419392-,15566408-,male
739838958742294530-,15566408-,male
739838957899251717-,15566408-,male
739838957093945345-,15566408-,male
739838956309647360-,15566408-,male
739802734820347904-,15566408-,male
739767553820524544-,15566408-,male
739767552985825280-,15566408-,male
739767552151166976-,15566408-,male
739739072512425984-,15566408-,male
739739071585652736-,15566408-,male
739739070247505920-,15566408-,male
739691257648185345-,15566408-,male
739669833814413312-,15566408-,male
739626538442752003-,15566408-,male
739626537591275520-,15566408-,male
739605612430954496-,15566408-,male
739508089716543489-,15566408-,male
739508088097513472-,15566408-,male
739486306393153541-,15566408-,male
739486304774197248-,15566408-,male
739463741712957440-,15566408-,male
739463740811186179-,15566408-,male
739441982439710721-,15566408-,male
739377500883582976-,15566408-,male
739314117987598338-,15566408-,male
739314116943220737-,15566408-,male
739250751487152129-,15566408-,male
739229536064143360-,15566408-,male
1667668571109965824-,239992751-,male
1655705998760243202-,239992751-,male
1614053130114826241-,239992751-,male
1566863703051493379-,239992751-,male
1565909144661540865-,239992751-,male
1563693682477481986-,239992751-,male
1560762015865602048-,239992751-,male
1560761952334499843-,239992751-,male
1522731978923118598-,239992751-,male
1515728894107791363-,239992751-,male
1514298967235911689-,239992751-,male
1494889714347876352-,239992751-,male
1492919667538726917-,239992751-,male
1453595552197775362-,239992751-,male
1452361172188123144-,239992751-,male
1447268459054837765-,239992751-,male
1445054722675720219-,239992751-,male
1439643407287308295-,239992751-,male
1410024035627511815-,239992751-,male
1397772694217793536-,239992751-,male
1396678124562223105-,239992751-,male
1354602018581737479-,239992751-,male
1347422728756846592-,239992751-,male
1327393125275492352-,239992751-,male
1325482541583904770-,239992751-,male
1211114161482207232-,239992751-,male
1203185379941240832-,239992751-,male
1193693121873416192-,239992751-,male
1188511621456584705-,239992751-,male
1188511578112565249-,239992751-,male
1188511514803822595-,239992751-,male
1188511459812298757-,239992751-,male
1167226050423582720-,239992751-,male
1162496212370673664-,239992751-,male
1160685074930491392-,239992751-,male
1154483644205080576-,239992751-,male
1153494115088326656-,239992751-,male
1153493925841256448-,239992751-,male
1151700858045792256-,239992751-,male
1143923673197400064-,239992751-,male
1143894186908946432-,239992751-,male
1143867657650868225-,239992751-,male
1143866897848504321-,239992751-,male
1141876067839479809-,239992751-,male
1137194016477462529-,239992751-,male
1137193605339189248-,239992751-,male
1128782781398638592-,239992751-,male
1124836010771275777-,239992751-,male
1105102626734198785-,239992751-,male
1105072078942814208-,239992751-,male
1104969784695930880-,239992751-,male
1104969598007472128-,239992751-,male
1104938259220758528-,239992751-,male
1104151490896248832-,239992751-,male
1103997166651994112-,239992751-,male
1103994731829358594-,239992751-,male
1082060551969271809-,239992751-,male
1081975428032671746-,239992751-,male
1077755736380399616-,239992751-,male
1077750615525285888-,239992751-,male
1077539664204988416-,239992751-,male
1073620952871788547-,239992751-,male
1072246295681740800-,239992751-,male
1071306787868106752-,239992751-,male
1067487521339260928-,239992751-,male
1067429855338225666-,239992751-,male
1065641491178110976-,239992751-,male
1065599165202354177-,239992751-,male
1064518681936445440-,239992751-,male
1057984191676198912-,239992751-,male
679300901253828608-,3968743395-,male
679275220730007552-,3968743395-,male
678440636417253376-,3968743395-,male
678402588182728704-,3968743395-,male
678401002001723392-,3968743395-,male
678301197296504833-,3968743395-,male
678277331388112897-,3968743395-,male
677960719178985472-,3968743395-,male
677957180411121664-,3968743395-,male
677954140446789632-,3968743395-,male
677370093886566401-,3968743395-,male
676542285060943872-,3968743395-,male
675934212889776128-,3968743395-,male
675868914753085440-,3968743395-,male
675532132014510080-,3968743395-,male
675418582440873985-,3968743395-,male
675407612897193985-,3968743395-,male
675195813933547520-,3968743395-,male
675194347583905796-,3968743395-,male
675162487944290304-,3968743395-,male
675149272854224903-,3968743395-,male
674233454846976000-,3968743395-,male
674137192550301696-,3968743395-,male
674101937357254656-,3968743395-,male
674058782259875840-,3968743395-,male
673879466272120833-,3968743395-,male
673093412812423168-,3968743395-,male
672628375371063296-,3968743395-,male
672621825508044800-,3968743395-,male
672358050888589312-,3968743395-,male
672318612171005953-,3968743395-,male
672306788960763904-,3968743395-,male
672305427481288704-,3968743395-,male
672304942057566209-,3968743395-,male
672303738737004544-,3968743395-,male
672184898191421441-,3968743395-,male
672053698185531392-,3968743395-,male
672051590761684992-,3968743395-,male
671913522050109440-,3968743395-,male
671865799188025344-,3968743395-,male
671527488368037888-,3968743395-,male
671383293431033856-,3968743395-,male
669685906425716736-,3968743395-,male
669401802736013312-,3968743395-,male
668968596803092480-,3968743395-,male
668026631873822720-,3968743395-,male
667304727860785152-,3968743395-,male
667243552783601665-,3968743395-,male
666640112265117696-,3968743395-,male
666386640642908160-,3968743395-,male
665562131757142016-,3968743395-,male
665558032592564228-,3968743395-,male
665528558056525825-,3968743395-,male
665408166373511171-,3968743395-,male
664488301403983872-,3968743395-,male
663882644267139072-,3968743395-,male
663831398835425280-,3968743395-,male
663039715436847105-,3968743395-,male
663035452526567424-,3968743395-,male
662844096118185985-,3968743395-,male
660335803252518912-,3968743395-,male
660068062503313408-,3968743395-,male
658893292361424896-,3968743395-,male
658739725692465152-,3968743395-,male
658738492378357760-,3968743395-,male
1671564001749106698-,39563235-,male
1671559298009137157-,39563235-,male
1671557202635530244-,39563235-,male
1671554553311797248-,39563235-,male
1671503155014647809-,39563235-,male
1671500790484049921-,39563235-,male
1671492701596839936-,39563235-,male
1671490742189998083-,39563235-,male
1671303652932300801-,39563235-,male
1671302836884258817-,39563235-,male
1671300548769857539-,39563235-,male
1671298971187249152-,39563235-,male
1671293455383838720-,39563235-,male
1671293083147706376-,39563235-,male
1671261795879886850-,39563235-,male
1671261314780635136-,39563235-,male
1671172028500516866-,39563235-,male
